source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
5350697229751505024,159.19855740961884,-58.25503903858885,19.477736,20.752417,17.824402
5350697268431981568,159.16503626381314,-58.25682531182692,18.83675,19.661552,17.47057
5350697886902190080,159.06840764343127,-58.2394495031855,20.16338,19.58259,18.421402
5350697852542452096,159.02459472724408,-58.233725490960566,21.096884,,
5350697612020187008,159.11459788928133,-58.259166620554296,19.56453,19.452028,17.842123
5350698367943609984,159.06750109624267,-58.208552234414405,16.981672,17.237564,16.287132
5350698367943610112,159.05144848173032,-58.200929707307544,14.4721575,14.597068,14.190894
5350698299224133504,159.09229959777898,-58.21962356337687,16.636797,17.761276,15.4403515
5350695997114787456,159.08795023196924,-58.30229103705367,20.698067,20.550539,18.82712
5350689636249327744,158.97557385615414,-58.382917361459654,17.511509,19.124228,16.164751
5350695309919921664,159.03320316555062,-58.37078659934589,20.97893,,
5350695962762519936,159.078888037339,-58.31781286152597,20.35406,20.220215,18.623411
5350697783822975872,159.053114513438,-58.247769223129424,21.09623,,
5350698024346226688,159.13032521936216,-58.2374170638525,19.468082,19.61424,18.066446
5350695065095081344,159.10374291158956,-58.34790254798587,20.751575,20.143108,18.778011
5350697886898093440,159.07630196301582,-58.2414644233003,16.185068,16.352936,15.498044
5350697165346225280,159.2244203945813,-58.24666861972956,20.32217,20.626812,18.916342
5350697852542452864,159.0346238125316,-58.245806288787826,20.269146,,
5350695859683306112,159.08464341929746,-58.32813629086088,16.518795,16.990297,15.874729
5350698093065703808,159.11674718852234,-58.23024496870306,15.9803705,17.199272,14.815241
5350698402303349248,159.0591921422482,-58.20173731669617,16.586967,17.31121,15.548501
5350698127425442432,159.10004956557626,-58.22014061127919,15.441082,15.976034,14.717479
5350698127416295808,159.10204089989767,-58.21799316684366,20.04619,19.230228,18.43937
5350697367193816320,159.21161456690263,-58.230213032303965,17.036316,17.514265,16.30443
5350698127425442560,159.11884847222436,-58.22894406531566,16.719116,16.987228,16.070232
5350698333574726272,159.08195517231684,-58.20849658741042,20.103424,,
5350698127425442688,159.1060034548054,-58.22291354816383,15.693253,16.854275,14.5545025
5350697229751504384,159.18429727669297,-58.25967420162342,19.513931,20.636103,18.030708
5350698333574726528,159.09778629554674,-58.21569053604065,19.25782,19.193542,17.944815
5350698127425442944,159.11624368716437,-58.22720022478113,16.455643,17.486042,15.242532
5350697886898092032,159.0709942621006,-58.24049653151087,20.03336,19.172638,18.404455
5350698402294203392,159.07035570656066,-58.20257972343452,19.722097,18.890419,18.23162
5350698058705966464,159.1471367276557,-58.24125102694667,13.5628395,13.898709,13.060694
5350697783822977024,159.0641786644446,-58.26086871496868,20.57505,19.526964,18.634663
5350698058696819840,159.13735564664628,-58.2337285135174,20.189507,19.760569,18.547834
5350698402303350272,159.0662916731419,-58.20251917676881,18.430977,18.348269,17.282764
5350698471013709824,159.10143702953567,-58.18663370189499,21.139557,,
5350698402294203776,159.05994372162453,-58.19493336868234,18.643131,18.368223,17.106327
5350698402294204032,159.06098505320065,-58.195020931477536,19.218422,,
5350698058705966976,159.1408615316247,-58.237131566644756,17.078625,17.561789,16.31277
5350698299214969984,159.08305769429793,-58.228382293725204,20.572311,,
5350698402303351296,159.0598134763375,-58.195206860309696,20.20343,,
5350695997122261504,159.0850538333013,-58.295972522123705,20.632563,,
5350697302791723008,159.16452773459525,-58.248137132166924,20.382477,20.140188,18.762093
5350698333583874304,159.0944679292413,-58.214541996991215,14.510446,14.906013,13.9455
5350698333583874432,159.08272127988485,-58.20834484194703,16.524668,17.012964,15.678729
5350697367193817600,159.20503757889702,-58.22463048235751,16.844015,17.406395,16.077326
5350698402303351424,159.0739108277284,-58.20087603373579,17.261656,18.128506,16.03238
5350698058696821120,159.12983214932868,-58.226839971663274,16.759665,,
5350698333583874944,159.0919363270914,-58.208605515475604,16.697144,17.292692,15.811842
5350696306350536960,159.0162516069852,-58.28693867429318,20.044577,19.39592,18.438843
5350698402303351936,159.07445034770296,-58.19967080784716,15.09598,15.409124,14.569411
5350698157467800960,159.1532537046751,-58.22088362509178,15.204931,15.502576,14.649056
5350698333583875456,159.0787623572771,-58.20017770969007,15.885181,16.43639,15.067523
5350697573348887296,159.07235425671786,-58.2646466409802,19.929995,19.432201,18.129429
5350698402303352320,159.05611607892175,-58.18910195786617,12.089455,12.241389,11.783377
5350697234072248064,159.1828679218687,-58.24844994433908,16.31248,16.859146,15.613066
5350697886898089856,159.0585084417033,-58.23665960298633,19.662666,,
5350696271994491008,159.03923911134913,-58.27577562203921,20.687496,19.58472,18.7286
5350698402303352960,159.0692286014562,-58.193244674660725,11.221774,11.761173,10.558787
5350696409431883904,159.20153616169924,-58.32556968561478,20.995247,20.094713,19.16588
5350698127425446144,159.11917532672658,-58.21663640867679,19.350187,19.279346,17.99364
5350697371504582144,159.1941446213102,-58.23201774942516,20.408049,20.351603,18.837658
5350697886898089088,159.05774113622817,-58.237586613032974,19.119406,18.77269,17.332432
5350698333574729856,159.07973668816527,-58.202106887349544,18.37533,18.495127,17.268866
5350698127425446272,159.12886845788566,-58.22103571300694,16.346188,16.700773,15.645573
5350698333583876608,159.081040432326,-58.19838244775489,15.3461485,15.810304,14.655036
5350697886898088704,159.07697715529832,-58.24684861893886,19.99958,19.386353,18.364216
5350698333574729984,159.08068493725835,-58.202412616452456,19.877306,18.89687,18.180004
5350698539742902784,159.07287760885572,-58.168433049303204,20.406279,19.295956,18.366138
5350696100193898496,159.01896091110422,-58.31893885529715,20.647623,19.696383,18.77937
5350698127425446528,159.11390983149883,-58.21360601355697,18.280365,18.628712,17.19139
5350697435913297152,159.177537504217,-58.21144098330905,16.448374,16.848314,15.805982
5350698127416299904,159.1102456712704,-58.216292277281056,20.08935,19.511944,18.34318
5350698436663092096,159.0960431348654,-58.20323828093411,15.859509,16.160261,15.332522
5350697955617564928,159.03542656643134,-58.227864629296974,19.570187,,
5350697405870941184,159.16282088785303,-58.23408137476421,11.869943,12.177528,11.411488
5350695069409329024,159.105271512562,-58.35868682653807,17.019917,17.455477,16.338678
5350698226187279872,159.11492033116116,-58.20918467921835,17.025229,17.352228,16.321291
5350697405870941312,159.16150281522863,-58.232039796610266,16.678349,,
5350698230504662400,159.1185558076056,-58.2115158477791,16.842072,17.326563,16.0823
5350695481718606976,159.02263110322897,-58.34665647753152,20.86131,20.18324,18.9622
5350698436663092864,159.08441826727662,-58.19474011399583,14.676558,14.933227,14.148796
5350698436663093120,159.09305742514908,-58.19675661947058,19.677559,19.321125,18.259562
5350698402294208128,159.05464276964054,-58.18938962817989,16.546547,16.742008,15.168565
5350698436663093376,159.09019461476004,-58.19514851862525,18.971197,19.22263,17.416908
5350698333574731520,159.09392856888186,-58.207847691284826,19.830484,19.452204,18.237392
5350697474591014656,159.09368375571566,-58.28992641174596,14.609416,15.049819,13.980861
5350696134553636352,159.01622876939442,-58.30290138641775,20.760466,,
5350698191827542400,159.15002942128254,-58.20401330949014,17.801167,18.192656,16.995419
5350696203275016576,159.00336800596938,-58.28394389948144,20.599308,19.457296,18.757055
5350698505382570368,159.07736755590767,-58.18888679452427,16.43182,16.927107,15.644959
5350695069399933440,159.10008031443382,-58.355168517572075,20.240786,20.1469,18.556843
5350698402294208768,159.05845301968264,-58.1908064310207,19.644997,18.65425,17.902908
5350697337144822272,159.19087166762813,-58.24806234745887,20.899696,20.597479,19.266167
5350698505382570624,159.06621135595992,-58.18278092239663,17.0279,17.408789,16.250439
5350697405870942720,159.1815006837432,-58.2375164708017,15.781581,18.229534,14.292969
5350698436663094272,159.10544225098664,-58.200207625942284,14.79046,15.815525,13.744214
5350697612020179328,159.11822510625814,-58.26847271153659,19.891382,19.808794,18.505835
5350698436663094400,159.08854835939457,-58.192233334293455,19.80431,19.109253,18.229906
5350695271249448064,159.03142461467004,-58.37729441190727,17.92153,19.491926,16.55185
5350695138123129600,159.12349178551077,-58.33925493380511,21.135689,,
5350695958448275968,159.084666656542,-58.312169426641745,19.369888,20.11759,18.124285
5350698230504664448,159.11667908035233,-58.204908872188625,17.357262,17.788431,16.546831
5350698333574732928,159.07858585151777,-58.199409653698005,19.523226,,
5350697886898085632,159.07619382153442,-58.24938964828903,17.66541,18.111696,16.694176
5350698505382571648,159.07214726375696,-58.183119508364555,15.8079,16.870369,14.715129
5350698333584475648,159.08617721314465,-58.20652980866048,20.698792,,
5350698191827543936,159.14468077348238,-58.198650796549224,17.608534,17.918098,16.814505
5350697955617562112,159.04386414063043,-58.23442827921904,19.020227,18.684204,17.799665
5350698161785188224,159.15365651592307,-58.220498566847134,17.811466,,
5350698436663095296,159.1051570572452,-58.19777141679481,15.889297,,
5350697680741975424,159.08532901691376,-58.25432108960029,20.98819,19.796461,19.007696
5350697371502078464,159.2051937718937,-58.23881388289643,19.882696,,
5350694824572850816,159.1472011921803,-58.35771197427022,18.385853,18.84721,17.521044
5350698058696826624,159.14877353612172,-58.23165539934368,19.646238,19.624807,18.361332
5350698436663095424,159.0960930230599,-58.192703903787525,18.392431,18.712133,17.219404
5350697680749447296,159.0971383222287,-58.26300403204012,20.957808,19.964842,18.93686
5350698260547021312,159.1214534217203,-58.19085762959397,16.851284,17.400105,15.979744
5350698230504665344,159.11154900068934,-58.199757473740185,17.210836,17.539505,16.49029
5350694824572850560,159.15034035942494,-58.358569362783804,18.75072,19.751165,17.388762
5350695894037374464,159.040165541258,-58.32326572050087,21.174994,,
5350698230504665472,159.12960020457402,-58.20715624121847,16.16155,16.456057,15.538741
5350698505382572544,159.07889529636003,-58.18267089624336,15.159763,15.485173,14.6387005
5350698299217266432,159.08048967319178,-58.22058943299321,20.787054,,
5350697405870945152,159.1744695137784,-58.226108280819254,16.275648,16.670727,15.669857
5350697715099414272,159.1111364240816,-58.24530252798732,19.772066,19.26235,18.248714
5350698466705451904,159.1030750128421,-58.18719996207946,14.571646,14.836243,14.125176
5350698230504665728,159.11272345865936,-58.19805610390051,16.997038,17.554482,16.079931
5350698505382573056,159.07806449660177,-58.179992788980435,14.072902,14.176529,13.84041
5350696100192086400,159.02600722283935,-58.317063854751964,20.015774,19.832994,18.576645
5350698466705452416,159.0920415578068,-58.18372121563253,17.902977,18.135511,16.925505
5350694927652066560,159.1627691663853,-58.35386940426587,18.242414,18.884815,17.155203
5350698402294211584,159.05998734251776,-58.18882413265673,20.307312,,
5350698196144928128,159.1479340983603,-58.21099030732475,17.712318,18.050964,16.92725
5350695550438044032,158.99317598619177,-58.36740995255607,20.58169,20.355185,19.200075
5350698264864404992,159.12209153565968,-58.19851394089464,18.193632,18.504574,17.146019
5350698466705452928,159.1014590430171,-58.18188448536333,17.559181,17.877295,16.752773
5350698058696828288,159.12987624956236,-58.221324072825965,17.883785,18.214731,16.65675
5350698264864405248,159.12351028779756,-58.19877508434256,16.205395,16.603552,15.544319
5350697538989096960,159.06974408648662,-58.269016369589124,17.222471,17.721672,16.426369
5350698466705453184,159.0974391263764,-58.18061466077079,16.200819,16.53398,15.57507
5350698196144928640,159.1570363220053,-58.21409936669977,17.36471,17.636017,16.14406
5350695825323080832,159.08239148647115,-58.33923715216485,13.174669,13.546357,12.641655
5350698466705453568,159.10458539540224,-58.17906505213128,17.789543,18.112494,16.899405
5350697440230684800,159.1834514177482,-58.22607326806389,17.185934,17.806274,16.316673
5350698466705453696,159.10125197302656,-58.17901666350814,16.501968,16.893885,15.811458
5350695103759687168,159.0994473547893,-58.333533687264996,19.59086,19.83538,18.225554
5350697440230685440,159.176102604978,-58.22028060219449,13.622018,13.934233,13.1413145
5350697573348836480,159.08933007298876,-58.26442080405659,18.010843,18.701736,16.907524
5350698471023432320,159.0930078242747,-58.181667967831565,20.326717,19.319637,18.30134
5350695035040209024,159.13906973517365,-58.354599880978235,18.443388,19.503128,17.143435
5350697371511208576,159.2074937954313,-58.23551213013042,16.826303,19.7526,15.159767
5350695894037376000,159.05257700555205,-58.3340624854545,21.03412,,
5350697921257843584,159.06477120314455,-58.22422225010381,18.736147,18.616617,17.289196
5350698230495521408,159.10876515723288,-58.20952702414155,20.172377,19.415173,18.419209
5350698471022836736,159.10143122923284,-58.18515534620657,14.469395,15.920732,13.257596
5350698505373428480,159.0637243679902,-58.18811070533247,19.380436,19.056398,18.017221
5350698230495521664,159.11090696433047,-58.21024270250326,19.277987,19.10807,18.0943
5350698535424931328,159.08201121157109,-58.16914073855575,16.408684,16.797995,15.726587
5350698264864406784,159.13503807239954,-58.2005045671203,19.454304,19.070955,17.959082
5350695241201958528,159.13011233148342,-58.31536778142089,21.053526,,
5350698471022837248,159.09580021829314,-58.18052962673295,17.055742,17.620794,16.042265
5350695997114798464,159.09466421113845,-58.30726446267203,20.992592,21.450367,19.389936
5350697642068314240,159.13596251557618,-58.262062535368855,19.97205,,
5350697745147529216,159.05228432911056,-58.26072749435302,13.476266,14.211123,12.640677
5350697435913304448,159.1826325593896,-58.21742371064583,17.577875,18.550217,16.426996
5350697371511209600,159.19379890187707,-58.226442495928914,19.601345,19.97954,18.087376
5350698264864407424,159.12330094126307,-58.191940581304074,17.06266,17.516424,16.30408
5350697955617558144,159.03385727339028,-58.23513349516002,17.082266,17.328571,16.329407
5350698054388594816,159.13466708163733,-58.2287583921059,17.97033,18.570513,16.87284
5350697435913304064,159.1849045750374,-58.22948834109755,17.919155,18.513819,17.053253
5350698123108071680,159.1183574034232,-58.223393905057016,17.758215,18.209759,16.79366
5350697440230687104,159.19321799508114,-58.2230091651007,17.094467,17.687248,16.273773
5350695206848289664,159.12117667379113,-58.327732207632046,20.87686,20.199574,18.681688
5350698363626240512,159.06823279869343,-58.21245552852053,18.238832,18.291761,17.286633
5350698505373429888,159.06106545052404,-58.1848625409739,19.02723,,
5350697680741979648,159.08705516232106,-58.25209884752758,20.613298,19.626364,18.80083
5350695069399939328,159.09666779351244,-58.34587412557008,20.560455,20.347103,18.977917
5350697440230687232,159.18861066915386,-58.220793785383975,16.014648,16.503656,15.328384
5350698432345717760,159.10175034494804,-58.1958245852278,17.587658,17.935509,16.71609
5350698471022838656,159.10658439511246,-58.18060967399552,15.546906,15.875438,14.971669
5350698466705456384,159.11278758146133,-58.19000865997523,17.72261,18.109852,16.819366
5350695894033660288,159.05345218171408,-58.32493426894373,20.160645,20.183754,18.206888
5350698501065194880,159.0801332172419,-58.18496336945779,17.786522,18.121431,16.919716
5350697371511211392,159.2116647508218,-58.227851792592546,17.29807,17.835522,16.35605
5350696203271306752,159.00441213429497,-58.29938174729024,20.03665,19.27622,18.435081
5350698501065195008,159.06104543969516,-58.1843154608954,18.322042,18.352642,17.221268
5350697642068315648,159.1104730604259,-58.25419381923282,16.310555,16.730516,15.63589
5350698466705456768,159.10974776082952,-58.179170095554674,17.969683,18.297504,17.092443
5350697852538341504,159.03460913160342,-58.23746449274407,19.16507,18.692678,17.89622
5350698501065195264,159.06527150427078,-58.179141764954544,17.974232,18.373564,16.94791
5350698471022839296,159.10565878876312,-58.17779313861776,17.502335,18.134733,16.465012
5350689434404612736,158.9955801201294,-58.39024000440214,20.444246,20.397675,18.712925
5350698535424933760,159.08475457381005,-58.17830727286392,18.051798,18.420351,16.987465
5350697612020172288,159.108636670444,-58.271425658675014,18.961258,18.82549,17.437227
5350695069399940480,159.08677053165667,-58.338683959543005,18.816496,19.305641,17.788536
5350697955619820800,159.04643578958527,-58.23223243340975,20.688465,,
5350698535424934016,159.07852256346976,-58.167519084304146,17.797976,18.180765,16.815538
5350698020025438336,159.134359764325,-58.25270863051249,16.670868,17.100016,16.005947
5350697813867008256,159.02092896732708,-58.24976366315252,15.405986,15.715399,14.842354
5350698123108073728,159.1050521010514,-58.20909247136587,18.283403,18.688131,17.154545
5350698226187289088,159.12099403782878,-58.206892105032736,18.19893,18.765162,17.07436
5350698436653955200,159.0842965779391,-58.19424466399742,19.170012,,
5350696478149279872,159.17858617132336,-58.313345907351994,19.335012,19.681303,18.001297
5350696718667429248,159.1370363812432,-58.30889192762464,19.55981,20.59944,18.121937
5350698535424934912,159.08427176444235,-58.17283191941551,17.59938,17.9817,16.698896
5350698299217272832,159.08369594389495,-58.22202683049208,20.721712,,
5350697298470933888,159.16576556258272,-58.2449174254687,17.27232,17.766056,16.52248
5350698505373432576,159.0657535120975,-58.18424751259832,19.775541,19.105795,18.29384
5350697882586486016,159.0521928990191,-58.24318699511332,18.064814,18.12089,16.540354
5350695202526901632,159.1093958841168,-58.33316511858227,18.044115,18.642595,17.153252
5350697092315924352,159.24968529739172,-58.25718338338115,18.257862,19.314596,17.08137
5350697405861805056,159.1744018918065,-58.234767452267235,19.488255,19.81691,18.177063
5350697057956185728,159.2599558100418,-58.26614808851347,19.39351,19.86573,17.786942
5350696542568345344,159.2142945419897,-58.30301326503996,19.516733,19.881985,18.265461
5350697092315924736,159.24052495991893,-58.25574278639834,19.009653,19.718016,17.942812
5350698432349557248,159.110192476738,-58.19580788433671,19.654089,19.288263,18.047672
5350696684307711616,159.16188719430878,-58.30405926733779,20.165598,20.383669,18.573866
5350697130986503424,159.230932119788,-58.25754715478558,20.745483,21.178627,19.004694
5350697234065617280,159.19488861210402,-58.25801258345615,20.83482,20.622578,19.213186
5350695584797776768,158.98629570216187,-58.34488791636401,21.13464,,
5350697852538338560,159.043284722372,-58.2440109085467,19.389904,18.747515,17.808151
5350697126675662848,159.22974125863482,-58.25667127032248,19.01698,20.676884,17.420994
5350697577662768512,159.0923883657327,-58.27196864435098,20.225496,19.694675,18.416937
5350698230495526656,159.12760928035615,-58.21261893060724,17.959112,18.161524,17.063028
5350697332834093824,159.19626778429185,-58.24931203802594,18.97279,20.972513,17.330328
5350697951305964416,159.05058974202862,-58.23580494652339,13.3093605,13.56538,12.831248
5350697229754878848,159.18687147856247,-58.247494320100664,18.738348,19.684599,17.635242
5350698088744917760,159.10891373632285,-58.236576344526085,18.753067,18.316488,17.37405
5350697092315924992,159.2673252138904,-58.254576325045214,18.576906,19.59542,17.259752
5350695859673925120,159.06646129858237,-58.32650375673632,20.024368,20.1424,18.506552
5350697371504571008,159.19080376193625,-58.23011013548896,20.504625,20.208914,18.733969
5350697332834094336,159.19046174927422,-58.24018271211482,18.68681,19.181307,17.690882
5350698436653957760,159.0898479586572,-58.19353300031405,19.542564,18.960615,17.920551
5350697161035402624,159.22207967763043,-58.23848272019521,18.742579,19.544958,17.718428
5350696409429805696,159.20872741230124,-58.325061265838684,19.401075,19.73949,18.10223
5350697298474355712,159.17746692798033,-58.2443538496676,18.332222,20.4914,16.510164
5350697298474355840,159.17193301978273,-58.24162111512152,18.379454,19.334263,17.15114
5350698093066316800,159.11848347387874,-58.23616768478046,20.01528,19.699903,18.587076
5350697577662770048,159.09188263504336,-58.263691682201,20.543907,20.299545,18.924622
5350695550438035456,158.98487440636072,-58.356084559492544,20.923393,,
5350697508940953472,159.12177485363443,-58.281543839291025,19.6199,20.323624,18.26186
5350698054388600576,159.1317358151957,-58.231626467701076,18.836613,19.142181,17.524109
5350697367193833088,159.21135404243395,-58.23548450315938,18.362635,19.418907,17.187338
5350694962008732288,159.17321946551408,-58.3406694318077,17.867775,18.336168,17.00079
5350696684307713792,159.1678481152067,-58.304643542748636,20.46835,20.32088,18.571651
5350698161776051712,159.14444719016817,-58.218420303233444,20.441582,,
5350697401553571840,159.1644015871711,-58.22916111772384,19.47255,19.749332,17.969078
5350698397989816576,159.06700746820638,-58.19774606939399,19.13991,18.618855,17.69234
5350697401553571968,159.1795696100901,-58.228014120006506,18.667562,19.317234,17.486773
5350695309921831296,159.03472887155885,-58.37350876804707,21.223793,,
5350689601889544704,158.93308521104854,-58.384323199127394,17.462666,18.20626,16.51168
5350698157467816448,159.15459294762357,-58.22655496985559,19.307182,20.070139,17.531906
5350689464450591360,159.00092365660026,-58.37963933642224,17.5141,18.252304,16.55387
5350695447365954688,159.0650895130525,-58.34635337556511,14.819392,15.084445,14.372016
5350697405861808512,159.17325795331223,-58.231115016848726,19.857618,19.669607,18.488798
5350697852538336384,159.03899531030697,-58.24350363181962,19.393242,18.990921,17.887486
5350698157467816576,159.14633875003926,-58.22522240676239,18.699617,19.072989,17.63714
5350696409429807232,159.21341831515312,-58.32572469704674,20.130589,19.936958,18.4774
5350689704968760192,158.94386269067965,-58.373354378480336,17.536016,18.71616,16.345339
5350698123108078336,159.11126466384164,-58.2227777125053,19.01985,19.149103,17.782103
5350698539735445376,159.07835335667065,-58.17061370103868,20.996696,,
5350696267678823808,159.04519073065865,-58.28797137267579,18.808834,19.292877,17.674946
5350694657083044736,159.07630393754857,-58.3740554922993,20.035524,20.16132,18.639921
5350698157467817088,159.14392227040565,-58.21809530537925,18.863003,19.070816,17.610723
5350698226187293952,159.12978479606437,-58.21725271023204,19.058699,19.310942,17.755709
5350698299217277696,159.08638094481708,-58.22103476039699,20.350937,19.288322,18.429785
5350698123108079360,159.1021855672427,-58.21391524891069,18.369438,18.661314,17.416285
5350689709284481408,158.94494382868317,-58.37937378232933,21.175455,,
5350698226187294720,159.12361883549474,-58.20374717044205,18.540703,18.729269,17.421894
5350696753027192448,159.12965913274263,-58.28536855109398,19.706192,,
5350698363622828288,159.06264414050042,-58.213705620037445,15.495983,15.867294,14.879153
5350698226187294848,159.10761413532816,-58.204023560175244,18.338648,18.713724,17.22731
5350696954873590912,159.2500132436793,-58.28527334566715,18.142288,19.08723,16.95353
5350697027907227008,159.210280021349,-58.26854807195938,20.870234,21.009045,19.320923
5350698432345725312,159.10067870698663,-58.2023786673663,19.061146,19.021284,17.817858
5350698260547033600,159.1341533511295,-58.20094515547908,18.909231,19.186028,17.568727
5350698260547033856,159.11868856295712,-58.19876440384926,18.622925,18.974394,17.472214
5350696684307716992,159.16664537038804,-58.302067949584135,20.246439,19.989391,18.320623
5350698333577053056,159.10103098241447,-58.20677570609875,20.39008,19.530031,18.619097
5350696684307716864,159.16599516558708,-58.30176269568439,20.388376,20.132807,18.082857
5350696684307716736,159.17038551822466,-58.30387069320315,19.119251,19.451223,17.977509
5350696546870890880,159.21581718069143,-58.30322822098585,20.712456,20.348776,18.705574
5350698260547034368,159.13689260151168,-58.19369998552392,18.907322,19.036911,17.476828
5350694996368469632,159.12007889882813,-58.355774294592436,18.14055,19.011045,16.933659
5350696478149286400,159.18736998571794,-58.31081969380499,19.188705,19.882383,17.85425
5350697852538821632,159.02293110873296,-58.234469604938326,20.014421,18.753906,18.075075
5350698397985988224,159.06317260239436,-58.190130755939634,18.47721,18.454103,17.317455
5350698466705465088,159.0994044327913,-58.18919866835131,18.00022,18.385248,16.995968
5350696856115740544,159.14455593123185,-58.28712964856893,20.573288,20.799461,19.108564
5350698397985988480,159.0716518858119,-58.19701929386463,18.092518,18.346588,16.881294
5350698466705465472,159.09644019182235,-58.18793331228526,18.13658,18.658024,16.77247
5350698432345727232,159.0885547521655,-58.18763916467823,18.162552,18.457867,17.157108
5350697783818855680,159.0634747937304,-58.25820965434573,19.624422,19.350183,18.060598
5350697092319754240,159.25679981434575,-58.25517301171419,19.730656,20.44845,18.297277
5350697371504612352,159.2062223704314,-58.23749973892864,20.974735,20.4781,19.28864
5350697092319754624,159.2596968385778,-58.26241073700245,21.109816,,
5350698466705465856,159.10660325974078,-58.18267100284043,18.414318,18.586868,17.340744
5350698230495533056,159.1168295332773,-58.20314053548081,18.87586,18.90469,17.834885
5350698535424942720,159.07295743161598,-58.17349402876314,18.224762,18.5178,17.156536
5350698230495533184,159.13319852277561,-58.210512472112384,20.00833,19.535545,18.377302
5350698299217280768,159.08883834073083,-58.227196364614734,20.575495,19.392384,18.546663
5350698161776056576,159.15570900216767,-58.22092652862616,18.862387,19.030317,17.794321
5350697783818855296,159.06382468254367,-58.25870871006695,20.270458,,
5350697852538823296,159.03052392154933,-58.23630197491575,20.016275,18.666742,18.123127
5350696753027192576,159.1298027427086,-58.285511949096026,18.86083,19.893024,17.254597
5350696645635956736,159.1448137112076,-58.317791445696365,18.516834,20.039,17.022833
5350697783821139968,159.05700599678983,-58.25303685409286,20.690279,,
5350698535424943360,159.08349773324963,-58.16729217188087,18.512058,18.784729,17.311516
5350697886900355456,159.05520342674708,-58.23966053510502,20.467764,19.278551,18.679564
5350697092319753216,159.24825742243468,-58.25693273479043,19.922993,20.55212,18.260723
5350695859675792128,159.06858203555538,-58.3242169600744,21.101702,,
5350698161776057088,159.1523937099133,-58.218510411694965,19.824419,19.78409,18.455774
5350694554005733888,159.07644121252648,-58.3800999549458,20.930391,20.751774,19.164097
5350696684307719296,159.16935252662336,-58.30093754449547,17.10134,17.864103,15.909844
5350698230495534208,159.13016609973477,-58.20737643045767,19.174217,,
5350697646389721088,159.13352257322686,-58.25334436961646,20.736115,,
5350697577660424064,159.08454161878612,-58.27161516141748,19.119013,19.454947,17.421637
5350697852538824320,159.0369084977511,-58.2387341210555,19.884607,19.012758,18.067787
5350698329266509184,159.09457571058815,-58.21710472267421,19.300417,19.052166,17.960276
5350698432345729024,159.09951561788216,-58.19912847421901,18.365341,18.521675,17.240395
5350698501065205888,159.0706124215679,-58.177546322939506,18.208853,18.460182,17.200989
5350695825316054656,159.0702171118111,-58.33247621209709,20.80194,19.924856,19.294054
5350698230495534720,159.12462067591505,-58.2039334573837,19.35542,,18.208141
5350698127418626176,159.1036216263552,-58.21655227617441,20.478865,19.521824,18.636547
5350694657084949760,159.0753091462467,-58.36794069699703,20.95746,20.564447,18.995508
5350695099447687168,159.09697384637127,-58.328642442349285,18.0306,18.871593,16.964863
5350698161776058496,159.15147634303975,-58.21592749274101,19.573767,19.548624,18.201782
5350698505373442304,159.0618437553394,-58.17345542342953,19.236437,18.991503,17.962786
5350698471013713920,159.10460344387266,-58.18262059172274,18.863817,18.838114,17.696173
5350697783821141760,159.0594874755891,-58.25896465911574,20.921967,,
5350697130986446464,159.2090194385012,-58.2507606478987,21.013727,,
5350695752282718080,158.97153959760624,-58.317009342925175,17.095043,18.86973,15.631865
5350698264865010176,159.12036989783752,-58.191408820426005,20.497747,19.48449,18.7419
5350697715103106688,159.09052784475335,-58.23487260717497,20.575619,,
5350698505373443072,159.0639464745252,-58.173166668230685,20.741724,,
5350697886902310912,159.05703540269124,-58.239984947689265,20.753078,,
5350698505373443200,159.06369110493233,-58.17357229215055,19.157784,19.003798,17.805285
5350698436653959168,159.08863777568845,-58.19153293238116,19.883114,19.179775,18.46886
5350698436653966592,159.10015884553331,-58.19065540232431,19.759409,19.267887,18.318588
5350696645635915264,159.15998991983503,-58.31655749534179,17.340849,18.648155,16.064198
5350695138121390464,159.12334661128432,-58.337667123189895,20.697506,20.227087,18.79077
5350698196135798912,159.15152840925805,-58.21390426117563,18.345518,18.627666,17.380177
5350697955618042496,159.0318964738085,-58.234004445763595,20.064875,,
5350697161039226752,159.21559952558007,-58.2426506530069,20.848303,20.691177,18.949604
5350694691444691840,159.07529724093465,-58.35803775018842,20.171434,20.161203,18.740582
5350695339965897472,159.0286890514712,-58.3738635728808,17.7057,18.949924,16.449554
5350696679995655424,159.16949206160362,-58.30578329114497,17.658392,18.207,16.829176
5350697646379928448,159.13291792993328,-58.26340178067602,18.985727,19.395182,17.685942
5350697852538327680,159.0407450316243,-58.254233418862235,19.306936,18.988485,17.978292
5350697783818850560,159.04534309757986,-58.25671799926435,20.355204,,
5350698264855276416,159.11578574312392,-58.19662909578556,20.274452,19.294062,18.605307
5350696130239841408,159.02362797328948,-58.3078190317419,17.889902,18.525705,16.828703
5350698264855276544,159.1150096345302,-58.19608920532942,19.437994,19.234627,18.165083
5350697023600271872,159.20355797587817,-58.25888117341727,19.788582,20.448128,18.39536
5350696581228508160,159.17663464354283,-58.30063025762878,20.130987,20.147968,18.783817
5350696856106416000,159.14372500926774,-58.284465856997556,19.90834,20.809126,18.626036
5350698471016013696,159.09964735572575,-58.176037876302075,20.676088,,
